NOME,ano,turno,debate,meme,formato,opp,proposta,manifestacao,bastidores,print,print_tv,print_web,divulgacao,citacao,marcas,humor,narrativa,agenda,efeito,engajamento,interacao,campanha_negativa,tema,funcao,subfuncao,aecio,alckmin,alvaro_dias,temer,marcela_temer,daciolo,bolsonaro_jair,bolsokid_edu,bolsokid_flavio,bolsokid_carlos,lula,dilma,haddad,manu,ciro,marina,boulos,doria,fhc,marielle,gilmar,gleisi,amoedo,maia,meirelles,joaquim_barbosa,kataguiri,frota,eymael,eduardo_jorge,janaina,olavo,mourao,trump,outros,pt,psl,novo,mdb,psol,psdb,pdt,dem,rede,outros,stf,coxinhas,bolsominions,mortadelas,militares,mbl,outros
RECORD_496,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_497,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_498,2018,1,Record,0,OUTRO Outros,1,0,0,0,0,0,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,2 Agenda positiva de crítica aos abusos do poder público,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_499,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_500,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_501,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,0,0,0,0,0,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_502,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_503,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_504,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_505,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_506,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_507,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_508,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_509,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,0,1,0,0,0,1 Superioridade,2 Narrativa coletiva ou pública,9 Dúvida,2 Satírico,0,0,0,COR Combate à corrupção,3,33 Piadas sobre personagens da política,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_510,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_511,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,1,0,0,0,0,1 Superioridade,2 Narrativa coletiva ou pública,2 Agenda positiva de crítica aos abusos do poder público,3 Fático,0,0,0,OUTRO Outros,3,33 Piadas sobre personagens da política,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_512,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,1,0,0,0,0,1 Superioridade,2 Narrativa coletiva ou pública,2 Agenda positiva de crítica aos abusos do poder público,3 Fático,0,0,0,OUTRO Outros,3,33 Piadas sobre personagens da política,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_513,2018,1,Record,1,EXPLO Exploitable,0,0,0,0,0,0,0,0,0,0,1 Superioridade,2 Narrativa coletiva ou pública,1 Agenda negativa autodeterminação,2 Satírico,0,0,0,OUTRO Outros,3,33 Piadas sobre personagens da política,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_514,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_515,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,1,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,2 Agenda positiva de crítica aos abusos do poder público,3 Fático,0,0,0,OUTRO Outros,3,34 Piadas situacionais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_516,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,1,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_517,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_518,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,2 Agenda positiva de crítica aos abusos do poder público,3 Fático,0,0,0,OUTRO Outros,3,34 Piadas situacionais,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_519,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,3,32 Alusões literárias ou culturais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_520,2018,1,Record,1,EXPLO Exploitable,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,1 Agenda negativa autodeterminação,2 Satírico,0,0,0,OUTRO Outros,3,33 Piadas sobre personagens da política,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_521,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,2 Agenda positiva de crítica aos abusos do poder público,3 Fático,0,0,0,OUTRO Outros,3,34 Piadas situacionais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_522,2018,1,Record,0,OUTRO Outros,1,0,0,0,0,0,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,2 Agenda positiva de crítica aos abusos do poder público,1 Explicativo ou informativo,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_523,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_524,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_525,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_526,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,1,0,0,0,0,1 Superioridade,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,3,33 Piadas sobre personagens da política,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_527,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_528,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,0,1,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,9 Dúvida,1 Explicativo ou informativo,0,0,0,OUTRO Outros,1,14 Retórica crítica e apelo à credibilidade da fonte,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RECORD_529,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,3,32 Alusões literárias ou culturais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_530,2018,1,Record,0,OUTRO Outros,0,0,0,1,0,0,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_531,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_532,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,3,32 Alusões literárias ou culturais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_533,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,1 Narrativa privada ou pessoal,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_534,2018,1,Record,0,OUTRO Outros,1,0,0,0,0,0,0,0,1,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,2 Agenda positiva de crítica aos abusos do poder público,1 Explicativo ou informativo,0,0,0,OUTRO Outros,1,11 Retórica propositiva e apelo pragmático,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_535,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_536,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,0,0,0,0,0,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_537,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_538,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_539,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_540,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,3,32 Alusões literárias ou culturais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_541,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_542,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,1 Superioridade,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,3,34 Piadas situacionais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_543,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,0,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_544,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_545,2018,1,Record,0,OUTRO Outros,0,0,0,1,0,0,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_546,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_547,2018,1,Record,0,OUTRO Outros,0,0,0,1,0,0,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_548,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_549,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,0,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_550,2018,1,Record,0,OUTRO Outros,0,0,0,0,0,1,0,0,0,0,0 Nenhum ou não-identificado,2 Narrativa coletiva ou pública,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,0,0,0,OUTRO Outros,2,21 Ação coletiva e redes curadas por organizações,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_551,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,3,32 Alusões literárias ou culturais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RECORD_552,2018,1,Record,1,REAC Reaction Face ou GIF,0,0,0,0,0,0,0,0,0,0,1 Superioridade,0 Nenhum ou não-identificado,0 Nenhum ou não-identificado,3 Fático,0,0,0,OUTRO Outros,2,24 Ação conectiva de engajamento relativo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
